id_leitura,id_unidade,id_usina,data_hora,geracao_mwh,consumo_combustivel,disponibilidade,temperatura_c
388,64,13,2025-06-01 04:00:00,85.768,16.717,0.9063,85.2
389,65,13,2025-06-01 04:00:00,82.076,15.713,0.9632,69.5
390,66,13,2025-06-01 04:00:00,87.881,15.964,0.9002,56.2
391,67,14,2025-06-01 04:00:00,0.0,0.0,0.9571,31.6
392,68,14,2025-06-01 04:00:00,0.0,0.0,0.9668,43.3
393,69,14,2025-06-01 04:00:00,0.0,0.0,0.9361,58.4
394,70,14,2025-06-01 04:00:00,0.0,0.0,0.9544,52.5
395,71,14,2025-06-01 04:00:00,0.0,0.0,0.9508,25.7
396,72,14,2025-06-01 04:00:00,0.0,0.0,0.9873,26.5
397,73,14,2025-06-01 04:00:00,0.0,0.0,0.9387,38.1
398,74,15,2025-06-01 04:00:00,9.559,1.762,0.9068,49.5
399,75,15,2025-06-01 04:00:00,9.301,1.62,0.9582,80.4
400,76,15,2025-06-01 04:00:00,7.802,1.436,0.9339,73.6
401,77,15,2025-06-01 04:00:00,9.797,1.934,0.9981,63.7
402,78,15,2025-06-01 04:00:00,7.942,1.393,0.9716,91.6
403,79,15,2025-06-01 04:00:00,7.526,1.34,0.9791,88.1
404,80,15,2025-06-01 04:00:00,8.323,1.518,0.9398,83.9
405,81,15,2025-06-01 04:00:00,8.775,1.505,0.9647,52.2
406,1,1,2025-06-01 05:00:00,78.726,13.534,0.9656,51.4
407,2,1,2025-06-01 05:00:00,77.295,14.491,0.94,61.4
408,3,1,2025-06-01 05:00:00,80.876,14.846,0.9187,76.5
409,4,1,2025-06-01 05:00:00,67.451,13.618,0.9267,40.0
410,5,1,2025-06-01 05:00:00,68.753,12.872,0.9995,45.8
411,6,1,2025-06-01 05:00:00,65.774,11.452,0.9328,52.7
412,7,1,2025-06-01 05:00:00,69.242,13.759,0.9167,61.6
413,8,1,2025-06-01 05:00:00,69.269,13.79,0.9912,71.9
414,9,2,2025-06-01 05:00:00,53.051,10.376,0.9791,38.4
415,10,2,2025-06-01 05:00:00,57.191,10.652,0.9513,80.0
416,11,2,2025-06-01 05:00:00,48.233,8.26,0.9849,75.7
417,12,2,2025-06-01 05:00:00,53.108,9.297,0.9236,73.7
418,13,2,2025-06-01 05:00:00,51.776,10.768,0.9032,44.2
419,14,2,2025-06-01 05:00:00,53.314,9.854,0.9444,39.6
420,15,2,2025-06-01 05:00:00,47.843,8.836,0.9314,51.7
421,16,2,2025-06-01 05:00:00,62.261,10.649,0.9186,66.1
422,17,3,2025-06-01 05:00:00,42.126,7.36,0.9775,77.2
423,18,3,2025-06-01 05:00:00,33.728,6.559,0.9694,94.9
424,19,3,2025-06-01 05:00:00,33.555,5.887,0.9074,45.4
425,20,3,2025-06-01 05:00:00,39.721,8.337,0.9811,93.1
426,21,4,2025-06-01 05:00:00,6.765,1.331,0.971,68.0
427,22,4,2025-06-01 05:00:00,5.449,0.992,0.9158,77.6
428,23,4,2025-06-01 05:00:00,6.223,1.101,0.9361,48.5
429,24,4,2025-06-01 05:00:00,6.762,1.364,0.9237,64.6
430,25,4,2025-06-01 05:00:00,5.582,1.077,0.9467,94.0
431,26,4,2025-06-01 05:00:00,5.145,1.057,0.9066,58.9
432,27,4,2025-06-01 05:00:00,6.255,1.183,0.9411,59.6
433,28,4,2025-06-01 05:00:00,5.987,1.048,0.9317,39.4
434,29,5,2025-06-01 05:00:00,79.44,15.149,0.9128,84.7
435,30,5,2025-06-01 05:00:00,81.66,15.802,0.9768,42.7
436,31,5,2025-06-01 05:00:00,80.401,16.46,0.9831,66.1
437,32,5,2025-06-01 05:00:00,75.239,13.278,0.9935,48.5
438,33,6,2025-06-01 05:00:00,33.645,6.418,0.9284,39.7
439,34,6,2025-06-01 05:00:00,26.506,5.52,0.9274,72.5
440,35,6,2025-06-01 05:00:00,30.48,5.296,0.9641,70.5
441,36,6,2025-06-01 05:00:00,30.158,5.333,0.9624,89.1
442,37,7,2025-06-01 05:00:00,142.408,63.325,0.9041,86.8
443,38,7,2025-06-01 05:00:00,129.947,58.008,0.9771,50.9
444,39,8,2025-06-01 05:00:00,276.275,116.049,0.9618,36.8
445,40,9,2025-06-01 05:00:00,55.18,10.585,0.9642,53.1
446,41,9,2025-06-01 05:00:00,44.971,9.097,0.9406,62.2
447,42,9,2025-06-01 05:00:00,52.004,9.17,0.9416,62.9
448,43,10,2025-06-01 05:00:00,0.0,0.0,0.934,30.0
449,44,10,2025-06-01 05:00:00,0.0,0.0,0.9861,36.2
450,45,10,2025-06-01 05:00:00,0.0,0.0,0.9988,37.1
451,46,10,2025-06-01 05:00:00,0.0,0.0,0.9399,51.6
452,47,10,2025-06-01 05:00:00,0.0,0.0,0.9515,28.7
453,48,10,2025-06-01 05:00:00,0.0,0.0,0.9242,29.3
454,49,10,2025-06-01 05:00:00,0.0,0.0,0.945,29.9
455,50,10,2025-06-01 05:00:00,0.0,0.0,0.9051,58.1
456,51,10,2025-06-01 05:00:00,0.0,0.0,0.9864,39.6
457,52,10,2025-06-01 05:00:00,0.0,0.0,0.9963,56.6
458,53,11,2025-06-01 05:00:00,0.0,0.0,0.9813,57.7
459,54,11,2025-06-01 05:00:00,0.0,0.0,0.9721,31.6
460,55,11,2025-06-01 05:00:00,0.0,0.0,0.9159,59.9
461,56,11,2025-06-01 05:00:00,0.0,0.0,0.9467,55.8
462,57,11,2025-06-01 05:00:00,0.0,0.0,0.9497,28.2
463,58,11,2025-06-01 05:00:00,0.0,0.0,0.9393,41.0
464,59,12,2025-06-01 05:00:00,50.031,9.673,0.9049,51.9
465,60,12,2025-06-01 05:00:00,56.331,11.475,0.9673,52.1
466,61,12,2025-06-01 05:00:00,45.924,8.005,0.9134,50.9
467,62,12,2025-06-01 05:00:00,52.239,9.723,0.9045,38.1
468,63,12,2025-06-01 05:00:00,55.701,10.277,0.9289,58.2
469,64,13,2025-06-01 05:00:00,80.763,15.506,0.9825,72.4
470,65,13,2025-06-01 05:00:00,85.028,14.892,0.9097,57.4
471,66,13,2025-06-01 05:00:00,95.0,18.27,0.9366,43.7
472,67,14,2025-06-01 05:00:00,0.0,0.0,0.9602,39.0
473,68,14,2025-06-01 05:00:00,0.0,0.0,0.904,26.4
474,69,14,2025-06-01 05:00:00,0.0,0.0,0.9714,53.1
475,70,14,2025-06-01 05:00:00,0.0,0.0,0.9519,30.2
476,71,14,2025-06-01 05:00:00,0.0,0.0,0.9893,29.9
477,72,14,2025-06-01 05:00:00,0.0,0.0,0.9931,36.1
478,73,14,2025-06-01 05:00:00,0.0,0.0,0.9393,46.6
479,74,15,2025-06-01 05:00:00,9.832,1.905,0.9507,65.6
480,75,15,2025-06-01 05:00:00,8.822,1.698,0.9475,36.0
481,76,15,2025-06-01 05:00:00,8.368,1.459,0.9417,53.5
482,77,15,2025-06-01 05:00:00,9.992,2.047,0.9629,70.8
483,78,15,2025-06-01 05:00:00,8.18,1.605,0.9972,69.7
484,79,15,2025-06-01 05:00:00,8.071,1.389,0.948,66.5
485,80,15,2025-06-01 05:00:00,9.484,1.906,0.938,84.3
486,81,15,2025-06-01 05:00:00,8.113,1.565,0.9701,46.4
487,1,1,2025-06-01 06:00:00,69.13,12.91,0.9413,47.2
488,2,1,2025-06-01 06:00:00,70.515,13.712,0.9472,85.9
489,3,1,2025-06-01 06:00:00,75.656,14.997,0.9519,68.7
490,4,1,2025-06-01 06:00:00,81.825,15.476,0.9377,92.4
491,5,1,2025-06-01 06:00:00,69.555,13.308,0.9546,75.6
492,6,1,2025-06-01 06:00:00,78.852,15.552,0.9804,50.9
493,7,1,2025-06-01 06:00:00,70.113,14.604,0.9279,52.9
494,8,1,2025-06-01 06:00:00,80.535,16.855,0.9771,77.3
495,9,2,2025-06-01 06:00:00,57.525,10.904,0.948,68.6
496,10,2,2025-06-01 06:00:00,61.805,12.291,0.9288,69.4
497,11,2,2025-06-01 06:00:00,54.948,11.31,0.9395,55.7
498,12,2,2025-06-01 06:00:00,58.976,10.371,0.9042,92.3
499,13,2,2025-06-01 06:00:00,46.815,9.689,0.9656,79.8
500,14,2,2025-06-01 06:00:00,49.18,9.989,0.9271,68.7
501,15,2,2025-06-01 06:00:00,50.19,8.752,0.9741,49.4
502,16,2,2025-06-01 06:00:00,46.32,9.552,0.9226,49.0
503,17,3,2025-06-01 06:00:00,32.354,5.928,0.9472,75.9
504,18,3,2025-06-01 06:00:00,32.802,6.842,0.9978,44.5
505,19,3,2025-06-01 06:00:00,38.995,8.003,0.9476,74.0
506,20,3,2025-06-01 06:00:00,40.232,7.302,0.9285,38.5
507,21,4,2025-06-01 06:00:00,6.353,1.246,0.9232,79.3
508,22,4,2025-06-01 06:00:00,6.507,1.116,0.9921,60.1
509,23,4,2025-06-01 06:00:00,6.483,1.344,0.9036,85.2
510,24,4,2025-06-01 06:00:00,6.389,1.134,0.9749,87.3
511,25,4,2025-06-01 06:00:00,5.447,0.934,0.9298,71.2
512,26,4,2025-06-01 06:00:00,6.655,1.221,0.9454,73.5
513,27,4,2025-06-01 06:00:00,5.891,1.211,0.9134,65.3
514,28,4,2025-06-01 06:00:00,5.416,1.096,0.9331,78.9
515,29,5,2025-06-01 06:00:00,84.179,16.73,0.9014,55.2
516,30,5,2025-06-01 06:00:00,75.003,14.774,0.9193,71.7
517,31,5,2025-06-01 06:00:00,83.93,15.629,0.9428,54.7
518,32,5,2025-06-01 06:00:00,77.751,13.514,0.9982,63.6
519,33,6,2025-06-01 06:00:00,33.534,5.71,0.9384,61.8
520,34,6,2025-06-01 06:00:00,27.178,4.979,0.9582,69.4
521,35,6,2025-06-01 06:00:00,27.126,5.002,0.9236,75.1
522,36,6,2025-06-01 06:00:00,29.063,5.126,0.9686,90.4
523,37,7,2025-06-01 06:00:00,169.147,73.391,0.969,73.3
524,38,7,2025-06-01 06:00:00,171.715,69.67,0.9221,92.4
525,39,8,2025-06-01 06:00:00,302.625,124.636,0.9989,57.4
526,40,9,2025-06-01 06:00:00,52.215,10.783,0.9757,83.1
527,41,9,2025-06-01 06:00:00,54.175,10.861,0.968,70.7
528,42,9,2025-06-01 06:00:00,53.569,10.233,0.9528,56.7
529,43,10,2025-06-01 06:00:00,11.943,0.0,0.9112,54.0
530,44,10,2025-06-01 06:00:00,11.902,0.0,0.9202,43.8
531,45,10,2025-06-01 06:00:00,9.792,0.0,0.9854,40.5
532,46,10,2025-06-01 06:00:00,11.266,0.0,0.9717,42.1
533,47,10,2025-06-01 06:00:00,11.891,0.0,0.9445,26.9
534,48,10,2025-06-01 06:00:00,9.699,0.0,0.9415,44.7
535,49,10,2025-06-01 06:00:00,10.919,0.0,0.9673,35.8
536,50,10,2025-06-01 06:00:00,9.384,0.0,0.9254,25.1
537,51,10,2025-06-01 06:00:00,9.944,0.0,0.9073,39.8
538,52,10,2025-06-01 06:00:00,11.324,0.0,0.9541,27.1
539,53,11,2025-06-01 06:00:00,7.782,0.0,0.9986,41.5
540,54,11,2025-06-01 06:00:00,6.645,0.0,0.918,29.7
541,55,11,2025-06-01 06:00:00,7.309,0.0,0.9729,58.7
542,56,11,2025-06-01 06:00:00,6.808,0.0,0.9891,40.7
543,57,11,2025-06-01 06:00:00,7.825,0.0,0.9377,27.8
544,58,11,2025-06-01 06:00:00,7.913,0.0,0.9875,29.7
545,59,12,2025-06-01 06:00:00,60.971,10.654,0.9993,58.6
546,60,12,2025-06-01 06:00:00,48.029,10.045,0.9835,80.4
547,61,12,2025-06-01 06:00:00,63.058,11.888,0.9719,60.4
548,62,12,2025-06-01 06:00:00,52.477,9.403,0.9461,44.3
549,63,12,2025-06-01 06:00:00,49.108,10.068,0.9765,36.9
550,64,13,2025-06-01 06:00:00,86.332,16.8,0.9936,88.3
551,65,13,2025-06-01 06:00:00,75.198,12.986,0.9594,61.8
552,66,13,2025-06-01 06:00:00,86.646,17.753,0.9245,37.7
553,67,14,2025-06-01 06:00:00,3.124,0.0,0.954,51.4
554,68,14,2025-06-01 06:00:00,3.409,0.0,0.914,59.8
555,69,14,2025-06-01 06:00:00,2.951,0.0,0.9916,45.2
556,70,14,2025-06-01 06:00:00,3.241,0.0,0.9773,53.6
557,71,14,2025-06-01 06:00:00,2.954,0.0,0.9876,59.5
558,72,14,2025-06-01 06:00:00,3.194,0.0,0.9414,34.6
559,73,14,2025-06-01 06:00:00,3.224,0.0,0.9592,50.7
560,74,15,2025-06-01 06:00:00,7.921,1.562,0.9556,37.8
561,75,15,2025-06-01 06:00:00,8.406,1.645,0.9381,66.5
562,76,15,2025-06-01 06:00:00,9.413,1.754,0.93,46.0
563,77,15,2025-06-01 06:00:00,8.96,1.61,0.9225,86.5
564,78,15,2025-06-01 06:00:00,7.833,1.477,0.9058,59.8
565,79,15,2025-06-01 06:00:00,8.612,1.647,0.9388,50.3
566,80,15,2025-06-01 06:00:00,8.365,1.449,0.945,57.3
567,81,15,2025-06-01 06:00:00,8.953,1.819,0.9052,57.6
568,1,1,2025-06-01 07:00:00,72.866,12.502,0.9073,83.3
569,2,1,2025-06-01 07:00:00,72.47,14.266,0.9217,47.5
570,3,1,2025-06-01 07:00:00,79.749,14.524,0.9909,47.7
571,4,1,2025-06-01 07:00:00,63.41,12.66,0.9747,80.3
572,5,1,2025-06-01 07:00:00,79.918,15.81,0.9704,58.8
573,6,1,2025-06-01 07:00:00,64.534,11.801,0.9283,63.0
574,7,1,2025-06-01 07:00:00,73.863,13.468,0.936,88.0
575,8,1,2025-06-01 07:00:00,69.699,14.087,0.9722,80.7
576,9,2,2025-06-01 07:00:00,51.041,9.092,0.9313,37.7
577,10,2,2025-06-01 07:00:00,60.571,12.093,0.9016,68.2
578,11,2,2025-06-01 07:00:00,55.664,11.066,0.9295,46.8
579,12,2,2025-06-01 07:00:00,49.461,9.536,0.9246,68.0
580,13,2,2025-06-01 07:00:00,61.962,11.37,0.9763,64.3
581,14,2,2025-06-01 07:00:00,58.109,11.598,0.9461,79.0
582,15,2,2025-06-01 07:00:00,51.601,9.061,0.9547,46.0
583,16,2,2025-06-01 07:00:00,61.014,12.789,0.9957,66.4
584,17,3,2025-06-01 07:00:00,41.231,7.132,0.9818,37.9
585,18,3,2025-06-01 07:00:00,31.227,5.48,0.9631,39.1
586,19,3,2025-06-01 07:00:00,32.965,5.892,0.9456,38.6
587,20,3,2025-06-01 07:00:00,38.812,8.048,0.9913,74.6
588,21,4,2025-06-01 07:00:00,4.93,0.943,0.9411,36.0
589,22,4,2025-06-01 07:00:00,6.265,1.199,0.9287,65.1
590,23,4,2025-06-01 07:00:00,6.219,1.164,0.994,45.8
591,24,4,2025-06-01 07:00:00,6.635,1.267,0.9241,72.2
592,25,4,2025-06-01 07:00:00,5.377,0.99,0.9795,39.7
593,26,4,2025-06-01 07:00:00,6.713,1.264,0.9243,76.8
594,27,4,2025-06-01 07:00:00,5.467,1.11,0.9081,94.5
595,28,4,2025-06-01 07:00:00,6.128,1.05,0.9405,57.6
596,29,5,2025-06-01 07:00:00,79.704,15.58,0.9703,40.0
597,30,5,2025-06-01 07:00:00,89.297,17.484,0.9331,93.6
598,31,5,2025-06-01 07:00:00,92.635,19.064,0.9919,48.8
599,32,5,2025-06-01 07:00:00,90.75,17.941,0.9567,51.3
600,33,6,2025-06-01 07:00:00,33.423,6.597,0.928,67.6
601,34,6,2025-06-01 07:00:00,30.895,5.474,0.985,35.9
602,35,6,2025-06-01 07:00:00,26.609,4.677,0.9821,84.3
603,36,6,2025-06-01 07:00:00,33.468,6.09,0.9564,69.0
604,37,7,2025-06-01 07:00:00,167.283,71.495,0.9541,58.0
605,38,7,2025-06-01 07:00:00,161.952,70.503,0.9689,39.7
606,39,8,2025-06-01 07:00:00,328.965,132.971,0.9098,48.9
607,40,9,2025-06-01 07:00:00,42.295,8.214,0.9614,70.7
608,41,9,2025-06-01 07:00:00,56.446,10.333,0.9634,82.0
609,42,9,2025-06-01 07:00:00,48.231,8.639,0.9553,57.5
610,43,10,2025-06-01 07:00:00,19.705,0.0,0.9586,38.3
611,44,10,2025-06-01 07:00:00,23.057,0.0,0.9295,33.6
612,45,10,2025-06-01 07:00:00,19.063,0.0,0.9268,38.3
613,46,10,2025-06-01 07:00:00,23.124,0.0,0.9154,38.6
614,47,10,2025-06-01 07:00:00,20.705,0.0,0.9092,58.0
615,48,10,2025-06-01 07:00:00,21.185,0.0,0.9761,28.6
616,49,10,2025-06-01 07:00:00,19.142,0.0,0.9431,44.5
617,50,10,2025-06-01 07:00:00,21.573,0.0,0.9103,28.1
618,51,10,2025-06-01 07:00:00,21.811,0.0,0.9597,52.5
619,52,10,2025-06-01 07:00:00,23.581,0.0,0.9012,39.5
620,53,11,2025-06-01 07:00:00,15.133,0.0,0.9725,44.6
621,54,11,2025-06-01 07:00:00,15.933,0.0,0.9243,43.2
622,55,11,2025-06-01 07:00:00,14.781,0.0,0.917,34.4
623,56,11,2025-06-01 07:00:00,13.22,0.0,0.9146,30.9
624,57,11,2025-06-01 07:00:00,13.248,0.0,0.93,52.4
625,58,11,2025-06-01 07:00:00,13.567,0.0,0.9944,50.2
626,59,12,2025-06-01 07:00:00,54.535,10.616,0.9458,43.1
627,60,12,2025-06-01 07:00:00,45.899,8.529,0.9842,57.8
628,61,12,2025-06-01 07:00:00,61.005,11.445,0.9431,84.4
629,62,12,2025-06-01 07:00:00,57.276,11.099,0.93,71.2
630,63,12,2025-06-01 07:00:00,58.057,10.982,0.9178,58.9
631,64,13,2025-06-01 07:00:00,77.28,15.409,0.9633,93.1
632,65,13,2025-06-01 07:00:00,89.564,16.393,0.928,82.2
633,66,13,2025-06-01 07:00:00,78.498,16.271,0.92,94.8
634,67,14,2025-06-01 07:00:00,5.811,0.0,0.9768,25.9
635,68,14,2025-06-01 07:00:00,6.735,0.0,0.9943,32.3
636,69,14,2025-06-01 07:00:00,6.854,0.0,0.9831,27.4
637,70,14,2025-06-01 07:00:00,6.939,0.0,0.9795,48.6
638,71,14,2025-06-01 07:00:00,5.742,0.0,0.9303,33.8
639,72,14,2025-06-01 07:00:00,5.767,0.0,0.9423,38.2
640,73,14,2025-06-01 07:00:00,6.266,0.0,0.9598,45.4
641,74,15,2025-06-01 07:00:00,8.949,1.852,0.987,60.1
642,75,15,2025-06-01 07:00:00,7.525,1.571,0.9702,83.7
643,76,15,2025-06-01 07:00:00,9.12,1.884,0.9109,49.9
644,77,15,2025-06-01 07:00:00,9.322,1.647,0.9613,68.8
645,78,15,2025-06-01 07:00:00,9.266,1.815,0.9967,54.9
646,79,15,2025-06-01 07:00:00,9.699,1.69,0.9099,48.3
647,80,15,2025-06-01 07:00:00,9.557,1.838,0.9688,48.3
648,81,15,2025-06-01 07:00:00,8.491,1.601,0.968,76.4
649,1,1,2025-06-01 08:00:00,62.515,13.122,0.9483,52.7
650,2,1,2025-06-01 08:00:00,80.057,13.885,0.9831,78.8
651,3,1,2025-06-01 08:00:00,67.018,12.313,0.9784,66.3
652,4,1,2025-06-01 08:00:00,67.017,11.655,0.9722,62.1
653,5,1,2025-06-01 08:00:00,60.611,10.412,0.9711,36.4
654,6,1,2025-06-01 08:00:00,66.898,11.665,0.98,90.8
655,7,1,2025-06-01 08:00:00,75.954,14.48,0.9552,54.9
656,8,1,2025-06-01 08:00:00,68.796,12.967,0.9798,72.8
657,9,2,2025-06-01 08:00:00,48.696,9.559,0.9396,79.2
658,10,2,2025-06-01 08:00:00,60.905,11.449,0.943,35.3
659,11,2,2025-06-01 08:00:00,49.194,8.911,0.9704,82.8
660,12,2,2025-06-01 08:00:00,55.547,11.219,0.9537,56.9
661,13,2,2025-06-01 08:00:00,48.883,8.533,0.9671,64.4
662,14,2,2025-06-01 08:00:00,62.356,11.382,0.9389,58.6
663,15,2,2025-06-01 08:00:00,47.432,8.731,0.9458,45.4
664,16,2,2025-06-01 08:00:00,57.233,11.562,0.9919,70.4
665,17,3,2025-06-01 08:00:00,39.225,7.16,0.9239,42.0
666,18,3,2025-06-01 08:00:00,35.635,6.259,0.9388,70.8
667,19,3,2025-06-01 08:00:00,38.056,7.113,0.9487,67.2
668,20,3,2025-06-01 08:00:00,42.194,8.744,0.9173,45.0
669,21,4,2025-06-01 08:00:00,5.446,0.967,0.9842,72.2
670,22,4,2025-06-01 08:00:00,6.536,1.36,0.9485,46.7
671,23,4,2025-06-01 08:00:00,5.626,1.083,0.9653,59.5
672,24,4,2025-06-01 08:00:00,5.829,1.157,0.9444,45.0
673,25,4,2025-06-01 08:00:00,5.969,1.205,0.9221,37.0
674,26,4,2025-06-01 08:00:00,5.325,0.967,0.9781,68.9
675,27,4,2025-06-01 08:00:00,6.36,1.207,0.9511,69.4
676,28,4,2025-06-01 08:00:00,5.406,1.036,0.9991,67.5
677,29,5,2025-06-01 08:00:00,86.997,17.434,0.9441,48.1
678,30,5,2025-06-01 08:00:00,78.383,15.633,0.9654,49.9
679,31,5,2025-06-01 08:00:00,90.062,15.427,0.9263,86.7
680,32,5,2025-06-01 08:00:00,69.599,14.241,0.9117,83.7
681,33,6,2025-06-01 08:00:00,26.635,5.314,0.9689,86.7
682,34,6,2025-06-01 08:00:00,30.44,5.696,0.9616,82.1
683,35,6,2025-06-01 08:00:00,32.372,6.546,0.957,66.9
684,36,6,2025-06-01 08:00:00,30.313,5.357,0.9979,52.6
685,37,7,2025-06-01 08:00:00,153.835,68.713,0.9514,89.0
686,38,7,2025-06-01 08:00:00,165.618,64.507,0.975,59.7
687,39,8,2025-06-01 08:00:00,261.343,104.384,0.9656,77.1
688,40,9,2025-06-01 08:00:00,43.193,7.595,0.9322,49.9
689,41,9,2025-06-01 08:00:00,54.46,10.114,0.9142,72.9
690,42,9,2025-06-01 08:00:00,51.04,9.443,0.9076,82.7
691,43,10,2025-06-01 08:00:00,34.558,0.0,0.9403,51.2
692,44,10,2025-06-01 08:00:00,33.922,0.0,0.9877,40.9
693,45,10,2025-06-01 08:00:00,32.15,0.0,0.9582,55.4
694,46,10,2025-06-01 08:00:00,35.229,0.0,0.9093,59.0
695,47,10,2025-06-01 08:00:00,33.408,0.0,0.9697,54.8
696,48,10,2025-06-01 08:00:00,34.788,0.0,0.9398,58.9
697,49,10,2025-06-01 08:00:00,35.038,0.0,0.9495,36.3
698,50,10,2025-06-01 08:00:00,30.396,0.0,0.9547,29.6
699,51,10,2025-06-01 08:00:00,35.274,0.0,0.9788,56.3
700,52,10,2025-06-01 08:00:00,34.501,0.0,0.9046,46.9
701,53,11,2025-06-01 08:00:00,23.022,0.0,0.9016,57.5
702,54,11,2025-06-01 08:00:00,19.209,0.0,0.9457,59.7
703,55,11,2025-06-01 08:00:00,20.725,0.0,0.9996,56.8
704,56,11,2025-06-01 08:00:00,23.278,0.0,0.9302,55.6
705,57,11,2025-06-01 08:00:00,23.247,0.0,0.9093,37.6
706,58,11,2025-06-01 08:00:00,18.785,0.0,0.9665,47.7
707,59,12,2025-06-01 08:00:00,46.694,9.106,0.9726,80.3
708,60,12,2025-06-01 08:00:00,53.359,9.266,0.9095,47.8
709,61,12,2025-06-01 08:00:00,47.156,9.136,0.9519,61.7
710,62,12,2025-06-01 08:00:00,45.922,8.438,0.9121,86.6
711,63,12,2025-06-01 08:00:00,58.035,10.975,0.9229,40.4
712,64,13,2025-06-01 08:00:00,90.201,15.707,0.9368,53.0
713,65,13,2025-06-01 08:00:00,78.968,15.994,0.9874,73.5
714,66,13,2025-06-01 08:00:00,86.782,14.99,0.9563,71.6
715,67,14,2025-06-01 08:00:00,8.676,0.0,0.9351,32.5
716,68,14,2025-06-01 08:00:00,10.156,0.0,0.992,46.6
717,69,14,2025-06-01 08:00:00,9.381,0.0,0.9217,56.4
718,70,14,2025-06-01 08:00:00,8.615,0.0,0.9123,50.6
719,71,14,2025-06-01 08:00:00,9.151,0.0,0.9429,52.7
720,72,14,2025-06-01 08:00:00,8.888,0.0,0.9645,33.7
721,73,14,2025-06-01 08:00:00,9.783,0.0,0.9721,35.0
722,74,15,2025-06-01 08:00:00,10.114,1.73,0.9847,87.5
723,75,15,2025-06-01 08:00:00,8.008,1.556,0.9189,58.5
724,76,15,2025-06-01 08:00:00,9.269,1.866,0.9794,49.4
725,77,15,2025-06-01 08:00:00,8.524,1.531,0.9638,39.3
726,78,15,2025-06-01 08:00:00,9.964,1.699,0.9361,54.0
727,79,15,2025-06-01 08:00:00,8.527,1.736,0.9421,67.8
728,80,15,2025-06-01 08:00:00,7.914,1.494,0.9987,39.4
729,81,15,2025-06-01 08:00:00,9.101,1.552,0.9216,90.4
730,1,1,2025-06-01 09:00:00,80.699,15.003,0.9286,77.8
731,2,1,2025-06-01 09:00:00,76.561,14.313,0.9402,73.4
732,3,1,2025-06-01 09:00:00,71.332,12.562,0.9084,39.7
733,4,1,2025-06-01 09:00:00,80.066,16.732,0.9155,54.6
734,5,1,2025-06-01 09:00:00,72.444,14.527,0.965,73.6
735,6,1,2025-06-01 09:00:00,66.148,12.403,0.9953,49.3
736,7,1,2025-06-01 09:00:00,64.651,13.382,0.9116,71.7
737,8,1,2025-06-01 09:00:00,60.334,11.864,0.9658,45.5
738,9,2,2025-06-01 09:00:00,45.652,8.011,0.9011,64.8
739,10,2,2025-06-01 09:00:00,51.505,9.821,0.9823,50.6
740,11,2,2025-06-01 09:00:00,51.946,10.389,0.9873,79.0
741,12,2,2025-06-01 09:00:00,47.499,9.785,0.9335,60.8
742,13,2,2025-06-01 09:00:00,54.609,9.858,0.9975,72.7
743,14,2,2025-06-01 09:00:00,54.124,10.307,0.9055,86.6
744,15,2,2025-06-01 09:00:00,48.354,8.524,0.9773,88.7
745,16,2,2025-06-01 09:00:00,57.243,9.995,0.9741,35.2
746,17,3,2025-06-01 09:00:00,41.467,7.07,0.9046,56.8
747,18,3,2025-06-01 09:00:00,42.207,7.477,0.996,37.1
748,19,3,2025-06-01 09:00:00,40.799,8.101,0.9656,48.5
749,20,3,2025-06-01 09:00:00,34.133,7.053,0.932,84.6
750,21,4,2025-06-01 09:00:00,5.98,1.045,0.9673,38.2
751,22,4,2025-06-01 09:00:00,5.322,1.015,0.9046,59.1
752,23,4,2025-06-01 09:00:00,6.558,1.342,0.9774,53.6
753,24,4,2025-06-01 09:00:00,5.063,0.953,0.9369,52.5
754,25,4,2025-06-01 09:00:00,6.383,1.274,0.9243,57.1
755,26,4,2025-06-01 09:00:00,6.737,1.414,0.9776,78.9
756,27,4,2025-06-01 09:00:00,5.933,1.198,0.9151,90.9
757,28,4,2025-06-01 09:00:00,4.945,0.948,0.9636,76.6
758,29,5,2025-06-01 09:00:00,67.589,12.396,0.9759,57.6
759,30,5,2025-06-01 09:00:00,86.511,15.771,0.9205,94.0
760,31,5,2025-06-01 09:00:00,78.244,16.31,0.9973,43.5
761,32,5,2025-06-01 09:00:00,74.608,12.814,0.9231,85.7
762,33,6,2025-06-01 09:00:00,28.566,5.88,0.9458,79.9
763,34,6,2025-06-01 09:00:00,30.16,5.737,0.9637,58.7
764,35,6,2025-06-01 09:00:00,30.265,5.22,0.9662,42.8
765,36,6,2025-06-01 09:00:00,27.412,5.593,0.9926,58.6
766,37,7,2025-06-01 09:00:00,166.43,67.044,0.9453,49.0
767,38,7,2025-06-01 09:00:00,171.857,66.943,0.977,41.5
768,39,8,2025-06-01 09:00:00,265.913,109.415,0.9314,42.2
769,40,9,2025-06-01 09:00:00,46.768,9.392,0.9452,62.8
770,41,9,2025-06-01 09:00:00,54.601,9.48,0.9808,53.3
771,42,9,2025-06-01 09:00:00,52.259,10.145,0.9215,86.4
772,43,10,2025-06-01 09:00:00,38.982,0.0,0.9711,58.9
773,44,10,2025-06-01 09:00:00,41.816,0.0,0.9049,35.5
774,45,10,2025-06-01 09:00:00,46.663,0.0,0.9174,58.3
775,46,10,2025-06-01 09:00:00,47.057,0.0,0.9556,44.3
